"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.canvasAns"	"Answer.comment"
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"3LQ8PUHQFLS35N6I6U8CARKZJMZHIW"	"A2ZRJMJTE6ID97"	"Submitted"	"Fri Dec 15 00:37:16 CST 2017"	"Thu Nov 30 00:36:28 CST 2017"	"Thu Nov 30 00:37:16 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":83.01,""top"":33.23,""width"":261,""height"":129,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"3BXQMRHWKZYU6S2TR8D3LZG6U3MUMR"	"AF1HT6VL272QZ"	"Submitted"	"Fri Dec 15 01:03:05 CST 2017"	"Thu Nov 30 01:02:17 CST 2017"	"Thu Nov 30 01:03:05 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":184,""top"":43.97,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":155.5,""ry"":123}],""background"":""""}"	"nice"
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"3VNXK88KKCIFCN8Z7PJ3CZC58BOV9I"	"AVQND8233HQWK"	"Submitted"	"Fri Dec 15 01:03:06 CST 2017"	"Thu Nov 30 01:02:41 CST 2017"	"Thu Nov 30 01:03:06 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":76,""top"":14.37,""width"":304,""height"":274,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"3L2IS5HSFAI0OANT39S3YE56ZTWUNR"	"ASLY4WV7FCUDE"	"Submitted"	"Fri Dec 15 01:03:52 CST 2017"	"Thu Nov 30 01:03:36 CST 2017"	"Thu Nov 30 01:03:52 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	"NICE"
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"3SB5N7Y3O34EYWURIY1OJN82IS70GN"	"A36WLGFSYDQAS7"	"Submitted"	"Fri Dec 15 01:04:09 CST 2017"	"Thu Nov 30 01:03:48 CST 2017"	"Thu Nov 30 01:04:09 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	"NICE"
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"304SM51WA34I8O6SBESUSINOX7XSBK"	"A3UE49REX108ZE"	"Submitted"	"Fri Dec 15 01:04:13 CST 2017"	"Thu Nov 30 01:03:53 CST 2017"	"Thu Nov 30 01:04:13 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	"nice"
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"38YMOXR4MUZ59T66ZSLNER4HPJJW6J"	"A3NMOHKHT2RJI"	"Submitted"	"Fri Dec 15 01:19:44 CST 2017"	"Thu Nov 30 01:19:24 CST 2017"	"Thu Nov 30 01:19:44 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	"NICE"
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"3RXPCZQMQPBE5LF9EH5OXSRCNKG1GU"	"AGDDGSV1IQ0Z4"	"Submitted"	"Fri Dec 15 02:11:09 CST 2017"	"Thu Nov 30 02:10:41 CST 2017"	"Thu Nov 30 02:11:09 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":77,""top"":4.25,""width"":272,""height"":298,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"3IAEQB9FMEK4U2LL9FT1KXE9659WDE"	"A4H1NYJVE7C53"	"Submitted"	"Fri Dec 15 02:44:54 CST 2017"	"Thu Nov 30 02:44:19 CST 2017"	"Thu Nov 30 02:44:54 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":80.01,""top"":8.41,""width"":267,""height"":152,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"39LNWE0K4UW8A9C26TFBT69PDUWUI5"	"A4H1NYJVE7C53"	"Submitted"	"Thu Dec 14 23:20:42 CST 2017"	"Wed Nov 29 23:18:52 CST 2017"	"Wed Nov 29 23:20:42 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":120.01,""top"":85.23,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.51,""scaleY"":1.23,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":118.5,""ry"":84}],""background"":""""}"	""
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"3C44YUNSI1PEATOKXTF6S36DD8XDPR"	"A1Q0RDCUJGOPWJ"	"Submitted"	"Thu Dec 14 23:26:19 CST 2017"	"Wed Nov 29 23:25:21 CST 2017"	"Wed Nov 29 23:26:19 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":146.01,""top"":100.23,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":172.5,""ry"":108}],""background"":""""}"	"GOOD"
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"3KV0LJBBH2L2Q0ACNEIYGOTMN4ERMG"	"A350XR4T3AU6L8"	"Submitted"	"Thu Dec 14 23:56:03 CST 2017"	"Wed Nov 29 23:53:17 CST 2017"	"Wed Nov 29 23:56:03 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":147,""top"":91.25,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.13,""scaleY"":1.12,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":165.5,""ry"":96}],""background"":""""}"	""
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"3SUWZRL0MYDBSTKFESRHSLXHIFAE6H"	"A7JIY8AH7GTEF"	"Submitted"	"Fri Dec 15 00:01:03 CST 2017"	"Thu Nov 30 00:00:15 CST 2017"	"Thu Nov 30 00:01:03 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":155,""top"":95.25,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":0.93,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":183,""ry"":96.5}],""background"":""""}"	""
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"3XM0HYN6NKZJ2Z2KTOQQYLOYDK0PEY"	"A3QQJISUKWNE0"	"Submitted"	"Fri Dec 15 00:05:21 CST 2017"	"Thu Nov 30 00:04:32 CST 2017"	"Thu Nov 30 00:05:21 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":143,""top"":86.25,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.01,""scaleY"":1.23,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":168.5,""ry"":78.5}],""background"":""""}"	""
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"32SCWG5HIH4FPK95N67SMXWLWME6PW"	"A2ZRJMJTE6ID97"	"Submitted"	"Fri Dec 15 00:30:54 CST 2017"	"Thu Nov 30 00:30:00 CST 2017"	"Thu Nov 30 00:30:54 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":153.01,""top"":105.23,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.06,""scaleY"":1.08,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":147,""ry"":77}],""background"":""""}"	""
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"3PMBY0YE273JDE2ZG8OYM7OGN47C9Z"	"A3QVKKUE4IYQRN"	"Submitted"	"Fri Dec 15 00:34:10 CST 2017"	"Thu Nov 30 00:33:21 CST 2017"	"Thu Nov 30 00:34:10 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":146.01,""top"":94.77,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.05,""scaleY"":1.02,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":170.5,""ry"":98.5}],""background"":""""}"	""
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"3483FV8BEEJJXD8ZL8WGQKOSLCO267"	"AVQND8233HQWK"	"Submitted"	"Fri Dec 15 01:01:03 CST 2017"	"Thu Nov 30 01:00:44 CST 2017"	"Thu Nov 30 01:01:03 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	"NICE"
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"3G5F9DBFOPX8RTQI517VPGATROWVH8"	"ASLY4WV7FCUDE"	"Submitted"	"Fri Dec 15 01:03:35 CST 2017"	"Thu Nov 30 01:03:18 CST 2017"	"Thu Nov 30 01:03:35 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	"NICE"
"304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/386.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=304QEQWKZPK04PDVGF9UZDMNPOVO0W"	"31EUONYN2V3IJAC59E2L9P7U3AAVOW"	"AF1HT6VL272QZ"	"Submitted"	"Fri Dec 15 01:04:45 CST 2017"	"Thu Nov 30 01:04:07 CST 2017"	"Thu Nov 30 01:04:45 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":149,""top"":111.77,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":0.95,""scaleY"":0.84,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":178.5,""ry"":120.5}],""background"":""""}"	"nice"
"3HRWUH63QU2HHBZKC6FT1JI9GM25NK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/147.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3HRWUH63QU2HHBZKC6FT1JI9GM25NK"	"3LWJHTCVCCMW8P3VOCPLG8Z8UHYQF5"	"A2J65ZHAJQDKAC"	"Submitted"	"Thu Dec 14 23:14:48 CST 2017"	"Wed Nov 29 23:14:20 CST 2017"	"Wed Nov 29 23:14:48 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":96.01,""top"":1.96,""width"":181,""height"":297,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3HRWUH63QU2HHBZKC6FT1JI9GM25NK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/147.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3HRWUH63QU2HHBZKC6FT1JI9GM25NK"	"3HWRJOOET52GFRICL5UKTQT9046SEG"	"A350XR4T3AU6L8"	"Submitted"	"Thu Dec 14 23:57:48 CST 2017"	"Wed Nov 29 23:56:41 CST 2017"	"Wed Nov 29 23:57:48 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":99,""top"":-0.75,""width"":189,""height"":275,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3HRWUH63QU2HHBZKC6FT1JI9GM25NK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/147.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3HRWUH63QU2HHBZKC6FT1JI9GM25NK"	"369J354OFDA9C7G6KNH5SOITVVQ6GR"	"A3QVKKUE4IYQRN"	"Submitted"	"Fri Dec 15 00:20:10 CST 2017"	"Thu Nov 30 00:18:44 CST 2017"	"Thu Nov 30 00:20:10 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":118.06,""top"":86.76,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.65,""scaleY"":0.97,""angle"":8.61,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":56.5,""ry"":153.5}],""background"":""""}"	""
