hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.canvasAns	Answer.comment
3X55NP42EOGE6HOTE24SQBPK364P35	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/15264.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3X55NP42EOGE6HOTE24SQBPK364P35	354P56DE9K3V6C32YXGENG1SEKP7S2	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:28:37 CST 2017	Thu Nov 30 23:20:03 CST 2017	Thu Nov 30 23:28:37 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":198.02,""top"":106.63,""width"":184,""height"":176,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3IKMEYR0LWVOA8VUXALFBKYT3IYK2O	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/11185.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3IKMEYR0LWVOA8VUXALFBKYT3IYK2O	3DZQRBDBSLFD5T2FWLDOAZPC9I2S3H	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:27:29 CST 2017	Thu Nov 30 23:19:36 CST 2017	Thu Nov 30 23:27:29 CST 2017						"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":65,""top"":19.64,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.16,""scaleY"":1.37,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":109.5,""ry"":99}],""background"":""""}"	
3RZS0FBRWKA2JHKC7VFTJETE9JHCPQ	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	1	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/11230.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3RZS0FBRWKA2JHKC7VFTJETE9JHCPQ	3QUO65DNQUOI6VN54OSGD35BP6KUOV	A3I31KX31R38F9	Rejected	Fri Dec 15 23:33:21 CST 2017	Thu Nov 30 23:33:10 CST 2017	Thu Nov 30 23:33:21 CST 2017		Fri Dec 01 11:05:20 CST 2017		no answer submitted	y	"{""objects"":[],""background"":""""}"	
3MXX6RQ9EV5ZOD7XEG9B0GHQH60P4Q	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/11298.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3MXX6RQ9EV5ZOD7XEG9B0GHQH60P4Q	354P56DE9K3V6C32YXGENG1SEKOS7M	AUJPYSYU7YL5	Submitted	Fri Dec 15 23:20:25 CST 2017	Thu Nov 30 23:20:06 CST 2017	Thu Nov 30 23:20:25 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":167.02,""top"":106.58,""width"":171,""height"":98,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3XDSWAMB22SNJTLR78UIJJJOEF3CQH	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	1	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/16491.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3XDSWAMB22SNJTLR78UIJJJOEF3CQH	3EG49X351UCKYTBW9XH9GAIOYO6X60	A3I31KX31R38F9	Rejected	Fri Dec 15 23:19:52 CST 2017	Thu Nov 30 23:19:00 CST 2017	Thu Nov 30 23:19:52 CST 2017		Fri Dec 01 11:05:20 CST 2017		no answer submitted	y	"{""objects"":[],""background"":""""}"	
3BDORL6HKKDNVU0RKNJIO9TTA15CRI	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	1	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/11542.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3BDORL6HKKDNVU0RKNJIO9TTA15CRI	30LSNF239UVZQX30N955NNEXU60I24	A3I31KX31R38F9	Rejected	Fri Dec 15 23:18:36 CST 2017	Thu Nov 30 23:17:49 CST 2017	Thu Nov 30 23:18:36 CST 2017		Fri Dec 01 11:05:20 CST 2017		no answer submitted	y	"{""objects"":[],""background"":""""}"	
3IZPORCT1F9EC2B76FXJZ0Q9NTAHRW	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/12921.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3IZPORCT1F9EC2B76FXJZ0Q9NTAHRW	31LM9EDVOLSRAUCZRAOPRCWVIGGNJC	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:21:27 CST 2017	Thu Nov 30 23:18:41 CST 2017	Thu Nov 30 23:21:27 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":30,""top"":12.25,""width"":215,""height"":272,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3EPG8DX9LKQHKWBXSLSL58N4H2VP5V	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/17022.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3EPG8DX9LKQHKWBXSLSL58N4H2VP5V	3TK8OJTYM1L04AO6OEF0YPCKDIOPVV	AUJPYSYU7YL5	Submitted	Fri Dec 15 23:20:05 CST 2017	Thu Nov 30 23:19:08 CST 2017	Thu Nov 30 23:20:05 CST 2017						"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":179.02,""top"":74.58,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.2,""scaleY"":1.18,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":120,""ry"":108.5}],""background"":""""}"	
3A520CCNWN0ATBYOE33RJ74MV9UAE1	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	1	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/17057.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3A520CCNWN0ATBYOE33RJ74MV9UAE1	32M8BPYGATMP5RB7MOQUPR8Y4P5IGN	A3I31KX31R38F9	Rejected	Fri Dec 15 23:18:59 CST 2017	Thu Nov 30 23:18:37 CST 2017	Thu Nov 30 23:18:59 CST 2017		Fri Dec 01 11:05:21 CST 2017		no answer submitted	y	"{""objects"":[],""background"":""""}"	
368IUKXGA58D30BBX42QXE14DX6P6B	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/13198.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=368IUKXGA58D30BBX42QXE14DX6P6B	3VHHR074H3H82Z8CEOJDBUNXMQH7LO	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:25:14 CST 2017	Thu Nov 30 23:19:43 CST 2017	Thu Nov 30 23:25:14 CST 2017						"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":116.02,""top"":37.63,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.2,""scaleY"":1.03,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":76.5,""ry"":67.5}],""background"":""""}"	
3PA41K45VN4W70PGGE7I3S1088QP7A	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/13450.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3PA41K45VN4W70PGGE7I3S1088QP7A	3Y54SXRO1LLYJNSD05EF7DBYOE0UTG	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:26:15 CST 2017	Thu Nov 30 23:20:07 CST 2017	Thu Nov 30 23:26:15 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":26,""top"":1.25,""width"":316,""height"":234,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
