"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.canvasAns"	"Answer.comment"
"3IVEC1GSLPZMA37GWLLP5MOBVMA1JC"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/11945.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLPZMA37GWLLP5MOBVMA1JC"	"37C0GNLMHF360N6FIXGXM3FWI5P6D0"	"A3IS9UFD8LE6Y3"	"Submitted"	"Fri Dec 15 16:41:16 CST 2017"	"Thu Nov 30 16:40:39 CST 2017"	"Thu Nov 30 16:41:16 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":180.52,""top"":59.51,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.71,""scaleY"":1.71,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":70.5,""ry"":79}],""background"":""""}"	""
"3IVEC1GSLPZMA37GWLLP5MOBVMA1JC"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/11945.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLPZMA37GWLLP5MOBVMA1JC"	"3ITXP059PWJOQ744Z65BQ6615FZJSV"	"AH4SMMFHDHK1L"	"Submitted"	"Fri Dec 15 17:49:31 CST 2017"	"Thu Nov 30 17:49:09 CST 2017"	"Thu Nov 30 17:49:31 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":138,""top"":15.65,""width"":252,""height"":259,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3IVEC1GSLPZMA37GWLLP5MOBVMA1JC"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/11945.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLPZMA37GWLLP5MOBVMA1JC"	"379J5II41OGTBENM1WXJH4FE8DWLEZ"	"AGDDGSV1IQ0Z4"	"Submitted"	"Fri Dec 15 18:04:39 CST 2017"	"Thu Nov 30 18:04:13 CST 2017"	"Thu Nov 30 18:04:39 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":151,""top"":17.65,""width"":233,""height"":261,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3W0XM68YZPVHLNDYE6L161OOABA1KB"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12072.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPVHLNDYE6L161OOABA1KB"	"3WETL7AQWT8CZR44KP0GHOFKVXN53J"	"A3QLMSLL4AYTDT"	"Submitted"	"Fri Dec 15 16:13:54 CST 2017"	"Thu Nov 30 16:13:34 CST 2017"	"Thu Nov 30 16:13:54 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	""
"3W0XM68YZPVHLNDYE6L161OOABA1KB"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12072.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPVHLNDYE6L161OOABA1KB"	"3OONKJ5DKCJ3AWEZ4XBL8DDN0K6BOM"	"A2SBN9B6Q3DN2X"	"Submitted"	"Fri Dec 15 16:28:33 CST 2017"	"Thu Nov 30 16:28:14 CST 2017"	"Thu Nov 30 16:28:33 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":197.01,""top"":12.68,""width"":104,""height"":277,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3W0XM68YZPVHLNDYE6L161OOABA1KB"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12072.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPVHLNDYE6L161OOABA1KB"	"3OONKJ5DKCJ3AWEZ4XBL8DDN0LNBO5"	"AH4SMMFHDHK1L"	"Submitted"	"Fri Dec 15 17:48:48 CST 2017"	"Thu Nov 30 17:46:35 CST 2017"	"Thu Nov 30 17:48:48 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":117,""top"":10.65,""width"":185,""height"":276,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"31J7RYECZLQS5TVGZ6X2L113ZBF1LE"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12424.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=31J7RYECZLQS5TVGZ6X2L113ZBF1LE"	"3WETL7AQWT8CZR44KP0GHOFKVY6352"	"AH4SMMFHDHK1L"	"Submitted"	"Fri Dec 15 17:58:37 CST 2017"	"Thu Nov 30 17:58:06 CST 2017"	"Thu Nov 30 17:58:37 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":166,""top"":94.25,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.07,""scaleY"":1.07,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":109.5,""ry"":119.5}],""background"":""""}"	""
"31J7RYECZLQS5TVGZ6X2L113ZBF1LE"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12424.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=31J7RYECZLQS5TVGZ6X2L113ZBF1LE"	"3X3OR7WPZZ0C2DDVOTBJPUJSXAYL80"	"AGDDGSV1IQ0Z4"	"Submitted"	"Fri Dec 15 18:10:20 CST 2017"	"Thu Nov 30 18:10:10 CST 2017"	"Thu Nov 30 18:10:20 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":97,""top"":30.65,""width"":233,""height"":234,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"31J7RYECZLQS5TVGZ6X2L113ZBF1LE"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12424.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=31J7RYECZLQS5TVGZ6X2L113ZBF1LE"	"3TS1AR6UQQEM27YGSDGFGHIDPU97FX"	"A2RAPGB2VBAP0N"	"Submitted"	"Fri Dec 15 18:50:24 CST 2017"	"Thu Nov 30 18:50:13 CST 2017"	"Thu Nov 30 18:50:24 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	""
"36KM3FWE3RCTJJLWZTSSOR0SZZ4708"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/8238.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=36KM3FWE3RCTJJLWZTSSOR0SZZ4708"	"3K2755HG5S32JGZQJQJ1G9S9B59DFT"	"AH4SMMFHDHK1L"	"Submitted"	"Fri Dec 15 17:59:54 CST 2017"	"Thu Nov 30 17:58:58 CST 2017"	"Thu Nov 30 17:59:54 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""triangle"",""originX"":""center"",""originY"":""top"",""left"":297.08,""top"":5.76,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.77,""scaleY"":2.41,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":""""}],""background"":""""}"	""
"36KM3FWE3RCTJJLWZTSSOR0SZZ4708"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/8238.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=36KM3FWE3RCTJJLWZTSSOR0SZZ4708"	"3BEFOD78W6TVPU8EC2ML8VICVTTM4X"	"AGDDGSV1IQ0Z4"	"Submitted"	"Fri Dec 15 18:12:53 CST 2017"	"Thu Nov 30 18:12:37 CST 2017"	"Thu Nov 30 18:12:53 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":236,""top"":42.65,""width"":104,""height"":215,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"36KM3FWE3RCTJJLWZTSSOR0SZZ4708"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/8238.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=36KM3FWE3RCTJJLWZTSSOR0SZZ4708"	"3QHK8ZVMIMIV4BB2R5VTGW9T5GMLB2"	"A2RAPGB2VBAP0N"	"Submitted"	"Fri Dec 15 19:02:17 CST 2017"	"Thu Nov 30 19:02:04 CST 2017"	"Thu Nov 30 19:02:17 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	""
"3D4BBDG7ZHWVCSFP9XIM6BQD3MFC31"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12649.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3D4BBDG7ZHWVCSFP9XIM6BQD3MFC31"	"3Y4W8Q93LZKRFDLGJ5O5YVVVZZXDVH"	"AH4SMMFHDHK1L"	"Submitted"	"Fri Dec 15 18:01:25 CST 2017"	"Thu Nov 30 18:01:03 CST 2017"	"Thu Nov 30 18:01:25 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":114,""top"":41.25,""width"":213,""height"":229,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3D4BBDG7ZHWVCSFP9XIM6BQD3MFC31"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12649.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3D4BBDG7ZHWVCSFP9XIM6BQD3MFC31"	"3XC1O3LBOSMV0X5JRRMEGQFFBNJLTP"	"AGDDGSV1IQ0Z4"	"Submitted"	"Fri Dec 15 18:08:34 CST 2017"	"Thu Nov 30 18:07:17 CST 2017"	"Thu Nov 30 18:08:34 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":106,""top"":31.65,""width"":210,""height"":236,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3D4BBDG7ZHWVCSFP9XIM6BQD3MFC31"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12649.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3D4BBDG7ZHWVCSFP9XIM6BQD3MFC31"	"3L4PIM1GQTG2KHZQ6H69AJGTWHTRYD"	"A2RAPGB2VBAP0N"	"Submitted"	"Fri Dec 15 18:52:42 CST 2017"	"Thu Nov 30 18:52:23 CST 2017"	"Thu Nov 30 18:52:42 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	""
"3LAZVA75NIR70ZG9V2D8I1F2MMYO2Z"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/8248.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3LAZVA75NIR70ZG9V2D8I1F2MMYO2Z"	"3CCZ6YKWR7JYETTK1Y1Q81I6VPX954"	"A3QLMSLL4AYTDT"	"Submitted"	"Fri Dec 15 16:12:33 CST 2017"	"Thu Nov 30 16:12:02 CST 2017"	"Thu Nov 30 16:12:33 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	""
"3LAZVA75NIR70ZG9V2D8I1F2MMYO2Z"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/8248.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3LAZVA75NIR70ZG9V2D8I1F2MMYO2Z"	"3JAOYWH7VI4CGIW5TLHXPQE3HGF9LC"	"AH4SMMFHDHK1L"	"Submitted"	"Fri Dec 15 17:49:55 CST 2017"	"Thu Nov 30 17:49:32 CST 2017"	"Thu Nov 30 17:49:55 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":126,""top"":54.65,""width"":148,""height"":236,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3LAZVA75NIR70ZG9V2D8I1F2MMYO2Z"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/8248.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3LAZVA75NIR70ZG9V2D8I1F2MMYO2Z"	"388U7OUMF715NM35Y9V0IRM9K4C0RJ"	"AGDDGSV1IQ0Z4"	"Submitted"	"Fri Dec 15 18:11:19 CST 2017"	"Thu Nov 30 18:10:21 CST 2017"	"Thu Nov 30 18:11:19 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":133,""top"":44.65,""width"":145,""height"":250,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"35ZRNT9RUIYWLHCSZ2RD1BKUS0YO3A"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12750.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35ZRNT9RUIYWLHCSZ2RD1BKUS0YO3A"	"3BF51CHDTVASYSP224J64NK3XVCH01"	"AH4SMMFHDHK1L"	"Submitted"	"Fri Dec 15 17:48:06 CST 2017"	"Thu Nov 30 17:47:01 CST 2017"	"Thu Nov 30 17:48:06 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":207.34,""top"":109.7,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":10.78,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":146,""ry"":123}],""background"":""""}"	""
"35ZRNT9RUIYWLHCSZ2RD1BKUS0YO3A"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12750.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35ZRNT9RUIYWLHCSZ2RD1BKUS0YO3A"	"34PGFRQONOBHXOLDJBFCNV9MBSXWJP"	"AGDDGSV1IQ0Z4"	"Submitted"	"Fri Dec 15 18:29:12 CST 2017"	"Thu Nov 30 18:28:51 CST 2017"	"Thu Nov 30 18:29:12 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":97,""top"":49.65,""width"":295,""height"":237,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"35ZRNT9RUIYWLHCSZ2RD1BKUS0YO3A"	"3XJ5RHVJOB3KKLPS0ROQ1PYTCCWLX9"	"Object Annotation Task - S - 11301605 - 6-10"	"object annotation"	"website, annotation"	"$0.01"	"Thu Nov 30 16:10:50 CST 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/12750.jpg"	"3600"	"1296000"	"Sun Dec 03 16:10:50 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35ZRNT9RUIYWLHCSZ2RD1BKUS0YO3A"	"3A4TN5196KICSKKIEKCQZOM46KDCHT"	"A2RAPGB2VBAP0N"	"Submitted"	"Fri Dec 15 18:52:20 CST 2017"	"Thu Nov 30 18:52:08 CST 2017"	"Thu Nov 30 18:52:20 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	""
